Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
ATP1B1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,912.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.154739769,0.185,0.0,1.0,1.0,0.848176421,1.0,0.735294118,0.961385809,17.81891603,416.0,0.01888767,0.000215578,72.0,24.225001,11.6982855,24.225001,11.6982855,-11.0368975,6.2055234,0.779107292,0.023897949,0.0
ATP6V1G3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,357.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.785043178,0.419,0.0,2.0,2.0,0.843881857,1.0,0.320512821,0.685202885,16.69125961,404.0,-0.01627596,0.0,0.0,8.7925,2.2895057,11.913333,2.8498823,-0.57,6.2055234,0.44737018,0.339246231,0.0
ATP8B2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3672.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.412502873,0.225,0.0,1.0,1.0,0.911577028,1.0,0.187125749,0.500743719,20.69321979,236.0,0.03116069,3.21e-06,4.0,10.43,2.192418,20.9,0.8751222,-0.04,6.2055234,0.054953389,0.023897949,0.0
BARHL2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1164.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.281287165,0.757,0.0,1.0,1.0,0.089198109,1.0,0.286532951,0.644670985,16.33165316,897.0,-0.004452729,0.0,1.0,-1.965,0.0963605,0.23,0.8751222,-4.16,6.2055234,0.410799434,0.023897949,0.0
BMP8A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1209.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.507614213,0.851793677,19.96873991,352.0,0.0327816,0.0,1.0,-32.149997,20.736799,0.05,0.8751222,-64.35,6.2055234,0.084573736,0.023897949,0.0
C1orf106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2034.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.715722653,0.137,0.0,1.0,1.0,0.887311446,1.0,0.104646296,0.340850694,19.05836332,437.0,0.01199645,0.0,0.0,-0.07,2.3331327,5.299435,0.8751222,-0.07,6.2055234,0.091689652,0.023897949,0.0
C1orf177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1257.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.010527077,0.347,0.0,1.0,1.0,0.931098696,1.0,0.156617071,0.446977524,18.99358166,249.0,0.02489867,0.0,0.0,-28.81,16.646451,0.04,0.8751222,-57.66,6.2055234,0.728649698,0.023897949,0.0
CACHD1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3672.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.391174828,0.841,0.0,1.0,1.0,0.865800866,1.0,0.054294712,0.21247304,17.70449066,581.0,-0.005703065,4.99e-06,3.0,-34.899998,24.584071,0.16,0.8751222,-69.96,6.2055234,0.163475158,0.023897949,0.0
CACYBP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,687.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.274859119,0.731,0.0,1.0,1.0,0.64683053,1.0,0.111569787,0.356254044,17.43190481,828.0,0.004125236,0.00015053,50.0,5.35,0.66816797,11.13,0.8751222,-0.43,6.2055234,0.194344141,0.023897949,0.0
CAMTA1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5022.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.945005255,0.134,0.0,1.0,1.0,0.412031314,0.643915003,0.795878944,0.855068522,18.14428581,462.0,0.02256161,0.0,1.0,-0.17,2.3331327,5.299435,0.8751222,-0.17,6.2055234,0.395326405,0.023897949,0.0
CCBL2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1365.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.251987499,0.971,0.0,1.0,1.0,1.0,1.0,0.455580866,0.813750363,18.27083596,598.0,0.00480742,1.67e-05,13.0,-24.810001,12.4101624,0.1,0.8751222,-49.72,6.2055234,0.395326405,0.023897949,0.0
CD1B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1002.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.299532163,0.437,0.0,1.0,1.0,0.860585198,1.0,0.852514919,0.988546095,16.96741991,833.0,0.003774646,0.000116662,48.0,24.225001,11.6982855,24.225001,11.6982855,-11.0368975,6.2055234,0.35426908,0.023897949,0.0
CD5L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1044.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.302651567,0.922,0.0,1.0,1.0,0.69735007,0.966769706,0.386398764,0.741394448,16.82961745,778.0,0.02791176,0.0,0.0,4.2749997,0.33866449,4.2749997,0.33866449,-11.0368975,6.2055234,0.300282771,0.023897949,0.0
CDC42BPA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5160.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.349568406,0.5335,0.0,2.0,2.0,0.872600349,0.162179695,0.879500487,0.420415994,18.15054163,481.0,-0.001818037,4.25e-06,6.0,-8.51,2.268223,0.185,0.0002645,-25.9,6.2055234,0.088414785,0.00128806,0.0
CDC73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1596.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.386100386,0.408872469,0.027778549,0.062216707,18.1255739,442.0,-0.01162817,0.00023408,73.0,3.1349998,0.18544049,3.1349998,0.18544049,-11.0368975,6.2055234,0.049319634,0.023897949,0.0
CDKN2C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,507.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.257318631,0.866,0.0,1.0,1.0,0.151057402,1.0,0.475511175,0.82898949,18.15013153,417.0,0.001631771,4.02e-05,30.0,-27.565,15.318112,0.11,0.8751222,-55.24,6.2055234,0.311923516,0.023897949,0.0
CFH,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3696.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.381402307,0.891,0.0,1.0,1.0,0.996015936,1.0,0.036448462,0.15716052,17.60165546,941.0,-0.02637393,0.000224948,14.0,10.4100004,2.200802,20.9,0.8751222,-0.08,6.2055234,0.395326405,0.023897949,0.0
CHD5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5865.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.347199168,0.842,0.0,1.0,1.0,0.113430127,1.0,0.574382539,0.892854486,19.24392194,240.0,0.03039633,5.12e-07,16.0,3.765,0.24290448,3.765,0.24290448,-11.0368975,6.2055234,0.767331714,0.023897949,0.0
CHRM3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1773.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.705580552,0.867,0.0,1.0,1.0,0.188964475,1.0,0.079365079,0.280452128,15.66687168,1031.0,-0.02506452,1.97e-07,4.0,3.415,0.23052047,3.415,0.23052047,-11.0368975,6.2055234,0.395326405,0.023897949,0.0
CLCA1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2745.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.337200158,0.522,0.0,1.0,1.0,0.993048659,1.0,0.100613744,0.331669827,18.09258321,762.0,-0.008132609,1.3e-06,2.0,-35.2,25.84805,0.75,0.8751222,-71.15,6.2055234,0.142398061,0.023897949,0.0
CLK2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1497.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.268735747,0.939,0.0,1.0,1.0,1.0,1.0,0.248447205,0.594416127,20.58685444,194.0,0.04521163,0.000234355,67.0,28.96,16.681089,28.96,16.681089,-11.0368975,6.2055234,0.034794172,0.023897949,0.0
CNST,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2178.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.43413935,0.054,0.0,1.0,1.0,0.932835821,1.0,0.313676286,0.677350615,18.66820912,346.0,0.003618809,0.000139117,13.0,27.725,15.284918,27.725,15.284918,-11.0368975,6.2055234,0.395326405,0.023897949,0.0
CNTN2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3123.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.274859119,0.9,0.0,1.0,1.0,0.804505229,1.0,0.86281277,0.99012732,19.3221185,431.0,0.03723388,1.51e-05,8.0,7.245,0.9316125,7.245,0.9316125,-11.0368975,6.2055234,0.488022112,0.023897949,0.0
COG2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2217.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.191873849,0.141,0.0,1.0,1.0,0.907441016,1.0,0.053304904,0.209580327,18.53221246,568.0,0.002939075,1.24e-05,17.0,2.015,0.078804494,2.015,0.078804494,-11.0368975,6.2055234,0.101467256,0.023897949,0.0
COL16A1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4815.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.751105862,0.07,0.0,1.0,1.0,0.949667616,1.0,0.322580645,0.687549068,20.1027959,197.0,0.03662063,0.0,0.0,4.485,0.30498048,4.485,0.30498048,-11.0368975,6.2055234,0.395326405,0.023897949,0.0
COL24A1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5145.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.295155422,0.272,0.0,1.0,1.0,0.751314801,1.0,0.074565655,0.268143708,18.0085003,863.0,-0.01222789,0.0,1.0,-28.81,16.646451,0.04,0.8751222,-57.66,6.2055234,0.395326405,0.023897949,0.0
COLGALT2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1881.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.545933066,0.733,0.0,2.0,2.0,0.605326877,1.0,0.769822941,0.971204571,18.40948748,732.0,0.01134376,0.000138964,16.0,5.53,0.50852867,5.53,0.50852867,-11.0368975,6.2055234,0.395326405,0.023897949,0.0
CSDE1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,4.0,2535.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.022623411,1.0,0.305436775,0.667688601,19.19575643,472.0,0.00282733,5.66e-05,32.0,-35.372502,14.828596,0.34666667,0.001250333,-56.804,10.63911,0.173743634,0.000492225,0.0
CTH,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1218.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.257318631,0.84,0.0,1.0,1.0,0.235904695,1.0,0.582411182,0.897250193,18.3720433,379.0,-0.002628845,6.25e-05,35.0,-32.105,20.949864,0.26,0.8751222,-64.47,6.2055234,0.095338709,0.023897949,0.0
CYP4A11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1560.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.859845228,1.0,0.329924117,0.695774529,18.90856619,578.0,0.00532761,0.000102682,3.0,-32.145002,20.833515,0.13,0.8751222,-64.42,6.2055234,0.395326405,0.023897949,0.0
DDI2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1200.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.715234515,0.196,0.0,1.0,1.0,0.848176421,1.0,0.731528895,0.960218404,19.36906735,162.0,0.02781184,2.57e-05,17.0,-24.82,12.3107225,5.299435,0.8751222,-24.82,12.3107225,0.395326405,0.023897949,0.0
DOCK7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6390.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.262895447,0.791,0.0,1.0,1.0,0.432338954,1.0,0.669792364,0.938236784,17.76031777,474.0,0.004226009,0.00019222,51.0,2.235,0.087780494,2.235,0.087780494,-11.0368975,6.2055234,0.395326405,0.023897949,0.0
DSTYK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2790.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.250657191,0.141,0.0,1.0,1.0,0.538213132,1.0,0.212134069,0.54105575,19.44937679,277.0,0.03876847,1.95e-05,19.0,3.035,0.1630205,3.035,0.1630205,-11.0368975,6.2055234,0.395326405,0.023897949,0.0
ECHDC2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,879.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.536801323,0.638,0.0,1.0,1.0,1.0,1.0,0.550660793,0.879205,19.25669521,311.0,0.02951741,9.99e-05,11.0,1.4049999,0.038364498,1.4049999,0.038364498,-11.0368975,6.2055234,0.395326405,0.023897949,0.0
EGLN1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1281.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.318932605,0.879,0.0,1.0,1.0,0.375516335,1.0,0.218914186,0.551461356,18.46945183,518.0,0.003281983,5.73e-05,28.0,5.2500002,0.64524803,10.93,0.8751222,-0.43,6.2055234,1.412308345,0.023897949,0.0
EIF4G3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4866.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.509111539,0.401,0.0,1.0,1.0,0.425170068,1.0,0.559284116,0.884282817,19.33630627,406.0,0.02246105,2.37e-05,30.0,3.8850002,0.3003125,3.8850002,0.3003125,-11.0368975,6.2055234,0.922580142,0.023897949,0.0
ELF3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1116.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.509111539,0.575,0.0,1.0,1.0,0.532197978,1.0,0.300932892,0.662313569,19.5202444,168.0,0.03068008,5.5e-05,26.0,-18.620001,7.10645,0.23,0.8751222,-37.47,6.2055234,1.540897095,0.023897949,0.0
ELTD1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2073.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.075483363,0.06,0.0,1.0,1.0,0.240905806,0.715772799,0.226295542,0.456822416,16.17620004,903.0,-0.01691914,0.0,2.0,-26.525,14.25246,0.17,0.8751222,-53.22,6.2055234,0.395326405,0.023897949,0.0
EMC1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2982.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.262895447,0.269,0.0,1.0,1.0,0.664451827,1.0,0.968992248,0.999514212,19.58818374,448.0,0.02990544,6.24e-05,26.0,1.6350001,0.0340605,1.6350001,0.0340605,-11.0368975,6.2055234,0.395326405,0.023897949,0.0
EPB41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2595.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.620954008,0.549,0.0,1.0,1.0,0.511247444,1.0,0.533049041,0.8684125,19.23970387,227.0,0.03038793,4.49e-05,30.0,-27.414998,15.207613,0.16,0.8751222,-54.99,6.2055234,0.12837327,0.023897949,0.0
EPHX1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1368.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.268735747,0.611,0.0,1.0,1.0,0.789889415,1.0,0.602772755,0.907905371,19.82059019,168.0,0.008335317,4.29e-05,22.0,4.28,0.34279202,4.28,0.34279202,-11.0368975,6.2055234,0.615690546,0.023897949,0.0
EXTL2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1017.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.251987499,0.949,0.0,1.0,1.0,1.0,1.0,0.373134328,0.740976416,17.56276637,859.0,-0.002678095,0.0,2.0,1.0957763,2.367219142,5.342891263,0.873356777,-11.10881068,6.225359422,0.395326405,0.023897949,0.0
EYA3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1722.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.257318631,0.944,0.0,1.0,1.0,0.169061708,1.0,0.811688312,0.98103804,19.65783655,316.0,0.02753917,3.89e-06,5.0,-25.11,12.882887,0.27,0.8751222,-50.49,6.2055234,0.064046646,0.023897949,0.0
F11R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,900.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.089142947,0.168,0.0,1.0,1.0,0.811030008,1.0,0.650195059,0.930092894,19.56910648,441.0,0.01878483,2.12e-05,11.0,2.435,0.1185845,2.435,0.1185845,-11.0368975,6.2055234,0.935333459,0.023897949,0.0
FAF1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1953.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.268735747,0.466,0.0,1.0,1.0,0.170125893,1.0,0.811030008,0.980900425,17.85901178,691.0,-0.005186254,0.000474846,102.0,-40.82,32.53018,5.299435,0.8751222,-40.82,32.53018,0.395326405,0.023897949,0.0
