Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AIDA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,921.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.978452408,0.574,0.0,1.0,1.0,0.151998784,1.0,0.31201248,0.675417189,17.76153695,392.0,0.001234602,2.22e-05,12.0,-2.675,0.1474245,0.04,0.4999598,-5.39,0.56492654,0.455897627,0.012331058,0.0
AJAP1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1236.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.362396232,0.2752,0.0,5.0,5.0,0.141043724,1.0,0.301295571,0.66274888,12.47556777,921.0,0.003660757,1.97e-06,3.0,-1.6054546,0.5580015,3.9075,0.5351529,-4.7557145,0.34402665,0.903289495,0.070435761,0.0
AKR1A1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,978.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.432173041,0.273,0.0,1.0,1.0,0.650618087,1.0,0.945179584,0.998469124,19.73694275,161.0,0.02696786,1.24e-05,28.0,0.725,0.0031205,0.725,0.0031205,-3.1030975,0.56492654,0.086366128,0.012331058,0.0
AKT3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1440.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.281287165,0.719,0.0,1.0,1.0,0.558347292,1.0,0.667111408,0.937156917,17.67265876,954.0,-0.003878738,1.18e-05,12.0,15.544999,4.9392242,31.26,0.4999598,-0.17,0.56492654,1.190078007,0.012331058,0.0
ALDH4A1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1692.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.377520641,0.646,0.0,3.0,3.0,0.695410292,1.0,0.570125428,0.890478275,19.29356146,453.0,0.02718929,1.57e-05,23.0,-3.8366668,0.5123867,1.53,0.0338,-6.52,0.55470006,0.095328125,0.000114043,0.0
ALX3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1032.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.327795487,0.938,0.0,1.0,1.0,0.039443064,1.0,0.750750751,0.965977156,19.12458682,400.0,0.02921674,0.0,0.0,2.6500002,0.139392,2.6500002,0.139392,-3.1030975,0.56492654,1.78191993,0.012331058,0.0
AMPD1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,2343.0,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,1.0,0.298499318,0.75825,0.0,3.0,4.0,0.301295571,0.584976798,0.290023202,0.470624259,19.19616553,472.0,0.01059793,1.56e-06,5.0,-1.3412501,2.1077385,4.1916665,0.21119216,-17.94,6.351048,1.534202825,0.116985486,0.0
AMY2A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1536.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.902239699,0.6935,0.0,2.0,2.0,0.164203612,1.0,0.630914826,0.921504358,14.73158845,1015.0,-0.01987349,5.45e-07,4.0,-5.3,1.4159686,0.64000003,0.006937001,-23.12,0.56492654,0.808855771,0.023874097,0.0
ANGPTL7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1041.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.996511297,0.657,0.0,1.0,1.0,0.420698359,1.0,0.423728814,0.787568483,19.23187175,465.6768535,0.017906612,0.0,3.0,2.62,0.100352,2.62,0.100352,-3.1030975,0.56492654,1.889942525,0.012331058,0.0
ANKRD34A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1491.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.302651567,0.489,0.0,1.0,1.0,0.762776506,1.0,0.630914826,0.921504358,19.23187175,465.6768535,0.017906612,0.0,0.0,-0.07,0.62364265,2.7086416,0.4999598,-0.07,0.56492654,0.455897627,0.012331058,0.0
ANKRD35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3006.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.091065255,0.549,0.0,1.0,2.0,0.961538462,1.0,0.096311278,0.321696027,19.23187175,465.6768535,0.017906612,0.0,1.0,14.72,6.469587,22.115,9.6580125,-0.07,0.56492654,0.299498963,0.002112803,0.0
AP4B1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2220.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.689314946,0.467666667,0.0,3.0,3.0,0.946969697,1.0,0.824402308,0.983591616,18.35479432,545.0,0.01264193,4.62e-07,4.0,-6.52,0.49923,2.7086416,0.4999598,-6.52,0.49923,0.058296268,0.0,0.0
AQP10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,906.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.043339012,0.517,0.0,1.0,1.0,0.14619883,1.0,0.488042948,0.838141469,20.65691361,236.0,0.02906639,0.0,0.0,18.505,6.91548,37.1,0.4999598,-0.09,0.56492654,0.577942221,0.012331058,0.0
ARF1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,546.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.549762924,0.389,0.0,1.0,1.0,1.0,1.0,0.860585198,0.989795747,19.42238758,391.0,0.004712539,0.000683067,80.0,6.385,0.8333405,12.84,0.4999598,-0.07,0.56492654,0.017632848,0.012331058,0.0
ARHGEF10L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3840.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.810459461,0.287,0.0,1.0,1.0,0.035991938,1.0,0.520020801,0.860055365,18.517501,279.0,0.03035749,0.0,0.0,-6.52,0.8320501,2.7086416,0.4999598,-6.52,0.8320501,0.057297021,0.012331058,0.0
ARHGEF11,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4689.0,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.68078935,0.564,0.0,4.0,5.0,0.235017626,1.0,0.336360579,0.702849493,19.87000975,350.0,0.03612695,6.62e-05,15.0,4.9,0.41986867,9.974,0.3006228,-0.174,0.0004448,0.203131885,0.000857846,0.0
ARID1A,3.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,1.0,9.0,9.0,6858.0,0.0,0.384615385,0.076923077,0.230769231,0.0,1.0,0.307692308,0.0,0.309452525,0.813918806,0.850153846,0.0,3.0,13.0,0.0,0.968992248,1.0,0.999514212,19.89647003,182.0,0.02749164,0.000107153,52.0,-6.9223076,1.6391596,0.53454544,0.012809872,-12.3906665,2.1606384,0.089929818,0.0001942,0.0
ASH1L,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,8895.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.615024709,0.529,0.0,4.0,4.0,0.353731871,0.718760303,0.329706561,0.578178936,20.90288219,247.0,0.03315029,1.46e-07,5.0,5.735,0.44667628,11.8575,0.03861224,-0.3875,0.00403225,0.036656587,3.6e-06,0.0
ASPM,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,10434.0,0.0,0.1,0.0,0.9,0.0,1.0,0.0,0.0,1.0,0.741335158,0.4011,0.0,9.0,10.0,0.983284169,1.0,0.288350634,0.646937157,17.75875999,614.0,-0.02455929,4.44e-05,20.0,5.5757895,1.5610833,13.866,0.49298313,-3.6355555,1.1441867,0.069372603,4.37e-05,0.0
ASTN1,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,3885.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.465534823,0.457555556,0.0,9.0,9.0,0.490677134,1.0,0.255362615,0.603950645,12.67655899,940.0,-0.009137709,0.0,0.0,7.738889,1.4123333,12.702727,1.7040122,-0.06142857,5.14e-06,0.455897627,0.012331058,0.0
ATP1A2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3063.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.472894773,0.791,0.0,1.0,2.0,0.992063492,0.13288672,0.028875863,0.025183695,19.67268448,386.0,0.02299702,1.02e-05,15.0,3.3525,0.40174425,6.805,0.7284245,-0.09999999,1.8e-05,0.455897627,0.012331058,0.0
ATP8B2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3672.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.069600047,0.54,0.0,2.0,2.0,0.911577028,1.0,0.187125749,0.500743719,20.69321979,236.0,0.03116069,3.21e-06,4.0,4.5675,0.3665449,6.1133333,0.40644133,-0.07,0.56492654,0.280653178,0.020415006,0.0
ATPAF1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1056.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.302651567,0.96,0.0,1.0,1.0,1.0,1.0,0.382995021,0.750568093,19.22326194,266.0,0.02255483,2.47e-08,3.0,-0.15,0.001568,0.13,0.4999598,-0.43,0.56492654,0.455897627,0.012331058,0.0
B3GALT2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1269.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.58596087,0.149,0.0,1.0,1.0,0.662690524,1.0,0.431220354,0.793935342,19.23187175,465.6768535,0.017906612,4.41e-06,10.0,4.755,0.4259645,4.755,0.4259645,-3.1030975,0.56492654,0.532235908,0.012331058,0.0
BAI2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4758.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.720122092,0.559,0.0,4.0,4.0,0.285143998,1.0,0.636537237,0.924068975,20.15777496,173.0,0.03584472,8.17e-07,3.0,-3.2775,0.35819425,0.09666667,3.73e-05,-5.302,0.4902012,0.241143312,0.017356537,0.0
BCAN,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2736.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.774912647,0.364,0.0,3.0,3.0,0.970873786,1.0,0.438596491,0.800076949,20.82039714,180.0,0.03666845,0.000243677,13.0,6.893333,0.5828979,10.375,0.48661637,-0.07,0.0,0.529769246,5.64e-06,0.0
BTG2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,477.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.996256058,0.1705,0.0,2.0,2.0,0.075557235,1.0,0.078858134,0.27916606,19.13208096,420.0,0.02587524,8.64e-05,19.0,4.725,0.37432166,6.323333,0.4082023,-0.07,0.56492654,0.087467877,3.94e-06,0.0
C1QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,762.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.518403318,1.0,0.665778961,0.936616214,18.5711023,541.0,0.02857333,2.91e-05,16.0,-29.845,17.742924,2.7086416,0.4999598,-29.845,17.742924,1.710930926,0.012331058,0.0
C1orf43,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,762.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.69921683,0.681333333,0.0,3.0,3.0,0.635727908,1.0,0.807754443,0.980207734,20.95228624,185.0,0.03462577,1.26e-05,5.0,10.661666,2.366698,21.62,2.3126518,-0.29666666,0.001541333,0.052096692,6.22e-05,0.0
C1orf87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1641.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.230300287,0.263,0.0,1.0,1.0,0.338524035,1.0,0.795544948,0.977508297,16.0144865,942.0,-0.01254231,0.0,1.0,0.13,8e-06,0.13,8e-06,-3.1030975,0.56492654,0.711062991,0.012331058,0.0
C8A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1755.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.299304409,0.8875,0.0,2.0,2.0,0.409836066,1.0,0.965250965,0.999389135,15.25503706,713.0,-0.01451069,0.000104213,2.0,-6.52,0.55470006,2.7086416,0.4999598,-6.52,0.55470006,0.485017209,0.0,0.0
CACNA1S,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5622.0,0.0,0.166666667,0.0,0.833333333,0.0,1.0,0.0,0.0,1.0,0.66822293,0.607166667,0.0,5.0,6.0,0.85106383,0.959280303,0.473484848,0.812666357,18.99537189,490.0,0.03061653,4.16e-06,4.0,5.6183334,0.41651577,9.681428,0.30136746,-0.07,0.0,0.662348456,0.002709754,0.0
CADM3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1299.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.812072525,0.645,0.0,2.0,2.0,0.577034045,0.552771084,0.481927711,0.618776606,16.60341569,785.0,0.0143302,0.0,0.0,5.1075,0.3942929,6.8333335,0.41272934,-0.07,0.56492654,0.455897627,0.012331058,0.0
CAMTA1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5022.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.327740364,0.509,0.0,4.0,4.0,0.412031314,0.643915003,0.795878944,0.855068522,18.14428581,462.0,0.02256161,0.0,1.0,-6.52,0.47545717,2.7086416,0.4999598,-6.52,0.47545717,0.455897627,0.012331058,0.0
CAPN9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2073.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.451676893,0.579,0.0,1.0,1.0,0.64516129,1.0,0.049331557,0.19777965,18.74352551,550.0,0.006859743,6.18e-09,2.0,3.83,0.062658003,3.83,0.062658003,-3.1030975,0.56492654,1.235716086,0.012331058,0.0
CAPZA1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,861.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.284665468,0.6,0.0,2.0,2.0,0.345423143,1.0,0.831255195,0.984886481,19.09581963,325.0,0.02260477,0.000211853,68.0,3.735,0.15277632,3.735,0.15277632,-3.1030975,0.56492654,0.041497435,0.0,0.0
CASQ2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1200.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.257318631,0.937,0.0,1.0,1.0,0.310848617,1.0,0.215796288,0.546702725,18.13159224,639.0,0.008123375,9.94e-05,44.0,7.61,1.164338,15.24,0.4999598,-0.02,0.56492654,0.683790462,0.012331058,0.0
CCDC18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3900.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.522560236,0.733,0.0,1.0,2.0,0.525762355,1.0,0.033943179,0.14877524,19.32567437,412.0,0.008750078,0.0,1.0,-3.985,0.37685703,2.7086416,0.4999598,-3.985,0.37685703,0.455897627,0.012331058,0.0
CCDC28B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,603.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.265816694,0.057,0.0,1.0,1.0,0.406669378,1.0,0.848896435,0.987961023,20.47828576,218.0,0.02930987,7.47e-07,2.0,-0.2,0.001058,0.03,0.4999598,-0.43,0.56492654,0.102986558,0.012331058,0.0
CCT3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1638.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.295155422,0.758,0.0,1.0,1.0,0.084904058,1.0,0.362450163,0.730289342,21.09038512,187.0,0.03005351,0.000772718,172.0,21.235001,8.832605,21.235001,8.832605,-3.1030975,0.56492654,0.10461314,0.012331058,0.0
CD1B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1002.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.778593488,0.5385,0.0,1.0,2.0,0.860585198,1.0,0.852514919,0.988546095,16.96741991,833.0,0.003774646,0.000116662,48.0,6.385,0.5555603,12.84,0.0,-0.07,0.0,1.010166644,0.0,0.0
CD1D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1008.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.034924608,0.5635,0.0,1.0,2.0,0.01260732,1.0,0.364963504,0.732831358,16.87666922,711.0,0.007802632,7.15e-07,5.0,4.9700003,1.0315261,6.78,1.3507231,-0.46,0.56492654,0.356209997,0.009620386,0.0
CD5L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1044.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.984775832,0.576,0.0,1.0,1.0,0.69735007,0.966769706,0.386398764,0.741394448,16.82961745,778.0,0.02791176,0.0,0.0,1.59,0.053138006,3.22,0.4999598,-0.04,0.56492654,0.91988531,0.012331058,0.0
CDC14A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1872.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.034629776,0.5115,0.0,2.0,2.0,0.532481363,1.0,0.744047619,0.964025478,18.56296048,622.0,0.006143884,1.46e-05,11.0,-2.7225,0.4796343,2.3,0.4999598,-4.396667,0.55128136,0.102586887,0.000121879,0.0
CDC20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.400641026,0.767103145,20.05367271,252.0,0.02706787,0.001039825,145.0,0.623901818,0.618015404,2.702161743,0.497533605,-3.083526153,0.563864812,0.455897627,0.012331058,0.0
CDC42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,576.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.295155422,0.949,0.0,1.0,1.0,1.0,1.0,0.712758375,0.954107485,18.7519928,155.0,0.02831445,0.001909093,157.0,-2.2499999,0.13624199,0.36,0.4999598,-4.86,0.56492654,0.012494119,0.012331058,0.0
CDC42BPA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5160.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.403885366,0.649,0.0,2.0,2.0,0.872600349,0.162179695,0.879500487,0.420415994,18.15054163,481.0,-0.001818037,4.25e-06,6.0,6.385,0.5555603,12.84,0.0,-0.07,0.0,0.21566779,0.0,0.0
CDC73,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,1596.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.414543064,0.5645,0.0,4.0,4.0,0.386100386,0.408872469,0.027778549,0.062216707,18.1255739,442.0,-0.01162817,0.00023408,73.0,10.323,1.6655046,14.777143,1.7267253,-0.07,0.0,0.057539775,0.000182424,0.0
CDCA8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,843.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.310565047,0.68,0.0,1.0,1.0,0.582072177,1.0,0.617665225,0.915261689,18.7635207,375.0,0.02730565,0.000120026,41.0,-6.52,0.8320501,2.7086416,0.4999598,-6.52,0.8320501,0.06547186,0.012331058,0.0
