Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AKT3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1440.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.423428155,0.597,0.0,1.0,1.0,0.558347292,1.0,0.667111408,0.937156917,17.67265876,954.0,-0.003878738,1.18e-05,12.0,0.685,0.0026645,0.685,0.0026645,-1.4582594,0.55860803,1.268658316,0.015208417,0.0
ALX3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,1032.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.854631075,0.226,0.0,2.0,2.0,0.039443064,1.0,0.750750751,0.965977156,19.12458682,400.0,0.02921674,0.0,0.0,0.1025,0.00022025,0.17666667,3.33e-07,-0.12,0.55860803,1.834201297,0.000812577,0.0
AMPD2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,2640.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.302651567,0.475,0.0,0.5,0.5,0.878734622,1.0,0.094055681,0.316390926,19.91624278,201.0,0.0290857,1.39e-05,15.0,0.485,0.005273666,0.67,0.005857,-0.07,0.55860803,0.054005869,2.28e-05,0.0
AMY2A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1536.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.381402307,0.902,0.0,1.0,1.0,0.164203612,1.0,0.630914826,0.921504358,14.73158845,1015.0,-0.01987349,5.45e-07,4.0,-0.09999999,0.000722,0.09,0.13277009,-0.29,0.55860803,0.942796419,0.015208417,0.0
ANGPTL1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1476.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.653594771,0.931547539,19.28104555,455.6264796,0.018892936,0.0,0.0,3.8399998,0.28275198,3.8399998,0.28275198,-1.4582594,0.55860803,0.669340656,0.015208417,0.0
ANGPTL7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1041.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.115339154,0.394,0.0,1.0,1.0,0.420698359,1.0,0.423728814,0.787568483,19.28104555,455.6264796,0.018892936,0.0,3.0,0.014999998,0.0012005,0.26,0.13277009,-0.23,0.55860803,1.90646678,0.015208417,0.0
ANKRD35,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,3006.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.53723472,0.5285,0.0,2.0,2.0,0.961538462,1.0,0.096311278,0.321696027,19.28104555,455.6264796,0.018892936,0.0,1.0,0.245,0.000285667,0.245,0.000285667,-1.4582594,0.55860803,0.240599232,0.015479164,0.0
ARHGAP30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,3306.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.953738329,0.049,0.0,1.0,1.0,0.341296928,1.0,0.625782228,0.919119429,19.39421376,250.0,0.02271094,0.0,0.0,0.23,0.000242,0.23,0.000242,-1.4582594,0.55860803,0.448782935,0.015208417,0.0
ARHGEF10L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,3840.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.601149203,0.405,0.0,1.0,1.0,0.035991938,1.0,0.520020801,0.860055365,18.517501,279.0,0.03035749,0.0,0.0,0.25000002,0.001682,0.54,0.13277009,-0.04,0.55860803,0.031469274,0.015208417,0.0
ARHGEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,2961.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.099890121,1.0,0.938967136,0.998098403,20.84267183,213.0,0.0321663,7.34e-05,42.0,10.44,4.1480877,10.44,4.1480877,-1.4582594,0.55860803,0.167324372,6.95e-05,0.0
ASH1L,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,3.0,8895.0,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.419726445,0.380666667,0.0,1.0,1.0,0.353731871,0.718760303,0.329706561,0.578178936,20.90288219,247.0,0.03315029,1.46e-07,5.0,1.0233333,0.037537466,1.0233333,0.037537466,-1.4582594,0.55860803,0.033836698,3.05e-05,0.0
ATAD3A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1905.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.135529773,0.377,0.0,1.0,1.0,1.0,1.0,0.438596491,0.800076949,20.70933039,248.0,0.02688662,0.000107121,52.0,0.213990225,0.227498166,0.787802644,0.132770087,-1.458259358,0.558608027,0.139967313,0.015208417,0.0
ATP1A1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,3072.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.246885834,0.492,0.0,0.5,0.5,0.413736036,1.0,0.203252033,0.52709523,19.23370697,464.0,0.01780357,0.000313934,102.0,0.5175,0.001920917,0.5175,0.001920917,-1.4582594,0.55860803,0.448782935,0.015208417,0.0
ATP1A2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,3063.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.295155422,0.313,0.0,0.5,0.5,0.992063492,0.13288672,0.028875863,0.025183695,19.67268448,386.0,0.02299702,1.02e-05,15.0,0.595,0.002769667,0.595,0.002769667,-1.4582594,0.55860803,0.448782935,0.015208417,0.0
ATP1A4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,3090.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.462023029,0.2695,0.0,0.5,0.5,0.264760392,1.0,0.486618005,0.837117201,19.68278426,386.0,0.02907324,1.02e-05,5.0,8.8625,2.906489,8.8625,2.906489,-1.4582594,0.55860803,1.684447997,2.23e-05,0.0
ATP2B4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,3.0,3618.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.502432307,0.162333333,0.0,3.0,3.0,1.0,1.0,0.102923014,0.336946687,18.96919369,256.0,0.03531427,0.000211002,31.0,13.796,3.93568,13.796,3.93568,-1.4582594,0.55860803,0.072875299,0.000505647,0.0
ATP8B2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,3672.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.281287165,0.886,0.0,1.0,1.0,0.911577028,1.0,0.187125749,0.500743719,20.69321979,236.0,0.03116069,3.21e-06,4.0,1.74,0.030752,1.74,0.030752,-1.4582594,0.55860803,0.061403905,0.015208417,0.0
ATPAF1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1056.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.408525647,0.7,0.0,1.0,1.0,1.0,1.0,0.382995021,0.750568093,19.22326194,266.0,0.02255483,2.47e-08,3.0,0.8350001,0.015664501,1.72,0.13277009,-0.05,0.55860803,0.448782935,0.015208417,0.0
ATXN7L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,2169.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.81300813,1.0,0.240153698,0.582727222,20.01039561,272.0,0.03738143,7.96e-06,8.0,0.105,0.0004805,0.26,0.13277009,-0.05,0.55860803,0.448782935,0.015208417,0.0
BAI2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,4758.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.310565047,0.4345,0.0,0.5,0.5,0.285143998,1.0,0.636537237,0.924068975,20.15777496,173.0,0.03584472,8.17e-07,3.0,0.915,0.05405234,1.5533334,0.05663034,-1.0,0.55860803,0.151715003,0.000373094,0.0
BCAN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,2736.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.274859119,0.771,0.0,1.0,1.0,0.970873786,1.0,0.438596491,0.800076949,20.82039714,180.0,0.03666845,0.000243677,13.0,0.595,0.0023805,0.595,0.0023805,-1.4582594,0.55860803,0.069791126,0.015208417,0.0
BCAR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,2478.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.891265597,1.0,0.059157596,0.226428673,19.18421336,173.0,0.009017685,4.15e-06,11.0,2.305,0.07960051,2.305,0.07960051,-1.4582594,0.55860803,0.097364266,0.015208417,0.0
BCL9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,4281.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.462023029,0.3285,0.0,0.5,0.5,0.636132316,1.0,0.232666356,0.571928757,19.28104555,455.6264796,0.018892936,5.97e-06,6.0,0.11666666,3.43e-05,0.11666666,3.43e-05,-1.4582594,0.55860803,0.038447647,5.07e-06,0.0
BRDT,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,2856.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.115855104,0.287,0.0,2.0,2.0,0.950570342,1.0,0.767459708,0.970582731,18.24962227,242.0,0.009175858,4.6e-08,3.0,0.47999998,0.001489,0.47999998,0.001489,-1.4582594,0.55860803,1.785971139,0.00139801,0.0
C1orf101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,2856.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.15539831,0.081,0.0,1.0,1.0,0.895255148,1.0,0.021244503,0.103071044,19.4501595,590.0,0.000694145,0.0,0.0,0.185,8.45e-05,0.185,8.45e-05,-1.4582594,0.55860803,0.04333699,0.015208417,0.0
C1orf112,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,2562.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.385847794,0.148666667,0.0,3.0,3.0,0.524934383,1.0,0.337040782,0.703589936,17.70035708,614.0,0.007667252,1.45e-05,7.0,0.44333334,0.004254667,0.44333334,0.004254667,-1.4582594,0.55860803,0.448782935,0.015208417,0.0
C1orf127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,2472.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.452069478,0.095,0.0,1.0,1.0,0.06569439,1.0,0.84317032,0.987003626,19.42210605,307.0,0.03305037,0.0,0.0,0.19,1.8e-05,0.19,1.8e-05,-1.4582594,0.55860803,1.730209409,0.015208417,0.0
C1orf141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1203.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.030198466,0.244,0.0,1.0,1.0,0.680272109,1.0,0.971817298,0.999599083,18.76190244,673.0,-0.004997551,0.0,0.0,0.58999998,0.005202,0.58999998,0.005202,-1.4582594,0.55860803,0.448782935,0.015208417,0.0
C1orf210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,342.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.051127358,1.0,0.778210117,0.973353088,20.05749998,264.0,0.0302937,0.0,0.0,15.44,4.4521283,15.44,4.4521283,-1.4582594,0.55860803,0.448782935,0.015208417,0.0
C4BPA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1794.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.905219686,0.08,0.0,1.0,1.0,0.734214391,1.0,0.805152979,0.979648135,18.93529399,142.0,0.02175744,3.02e-06,8.0,0.27,0.22749817,0.27,0.13277009,-1.4582594,0.55860803,0.448782935,0.015208417,0.0
CACHD1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,3672.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.244650222,0.7675,0.0,2.0,2.0,0.865800866,1.0,0.054294712,0.21247304,17.70449066,581.0,-0.005703065,4.99e-06,3.0,0.50250003,0.009306918,0.71,0.011377001,-0.12,0.55860803,0.259007581,0.003342757,0.0
CACNA1S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,5622.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.295155422,0.451,0.0,0.5,0.5,0.85106383,0.959280303,0.473484848,0.812666357,18.99537189,490.0,0.03061653,4.16e-06,4.0,0.28,0.001345333,0.38333333,0.001377333,-0.03,0.55860803,0.660705256,0.08688025,0.0
CAPN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,2073.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.64516129,1.0,0.049331557,0.19777965,18.74352551,550.0,0.006859743,6.18e-09,2.0,0.23333333,6.53e-05,0.23333333,6.53e-05,-1.4582594,0.55860803,1.721000751,0.015208417,0.0
CASZ1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.003407155,0.010221465,1.36967632,3.0,5280.0,0.666666667,0.0,0.0,0.333333333,0.0,1.0,0.0,0.0,1.0,2.000966799,0.074,0.0,0.333333333,0.333333333,0.276319425,1.0,0.00339,0.022668677,19.6263329,433.0,0.02734981,3.49e-07,2.0,0.5316667,0.04324937,1.3800001,0.037955336,-1.165,0.0160205,0.037384352,0.000128416,0.0
CATSPER4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,1419.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.809086606,0.131,0.0,0.5,0.5,0.88028169,1.0,0.056941123,0.220119433,19.77400118,217.0,0.02952692,2.05e-07,3.0,0.14,0.000362,0.19333333,0.000372333,-0.02,0.55860803,0.448782935,0.015208417,0.0
CCBL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1365.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.455580866,0.813750363,18.27083596,598.0,0.00480742,1.67e-05,13.0,0.255,0.0008405,0.255,0.0008405,-1.4582594,0.55860803,0.448782935,0.015208417,0.0
CCDC24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,924.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.407733922,0.123,0.0,1.0,1.0,0.053558995,1.0,0.786782061,0.975455541,19.73929179,214.0,0.03941317,7.29e-07,5.0,1.775,0.050880504,1.775,0.050880504,-1.4582594,0.55860803,0.086599296,0.015208417,0.0
CCDC27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1971.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.647066484,0.316,0.0,1.0,1.0,0.43421624,1.0,0.120962864,0.376469298,17.92667126,341.0,0.02370126,0.0,1.0,0.655,0.0073205,0.655,0.0073205,-1.4582594,0.55860803,0.865238923,0.015208417,0.0
CCDC30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,2352.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.264131009,1.0,0.217438574,0.549214805,19.29822012,461.0,0.02130415,0.0,0.0,0.305,0.0010125,0.305,0.0010125,-1.4582594,0.55860803,0.448782935,0.015208417,0.0
CD101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,3066.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.770033686,0.106,0.0,0.5,0.5,0.663570007,1.0,0.577034045,0.894318529,19.54687393,540.0,0.02417024,8.92e-08,3.0,0.166,0.0003863,0.2175,0.00033825,-0.04,0.55860803,0.448782935,0.015208417,0.0
CD160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,546.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.876434125,0.469,0.0,1.0,1.0,1.0,1.0,0.705218618,0.951514406,19.28104555,455.6264796,0.018892936,3.1e-07,3.0,0.24666667,0.000500333,0.24666667,0.000500333,-1.4582594,0.55860803,1.879211376,0.015208417,0.0
CD5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1044.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.69735007,0.966769706,0.386398764,0.741394448,16.82961745,778.0,0.02791176,0.0,0.0,0.285,0.0002645,0.285,0.0002645,-1.4582594,0.55860803,0.956790795,0.015208417,0.0
CD84,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,1038.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.243987471,0.258,0.0,2.0,2.0,0.215007525,1.0,0.89047195,0.99376997,20.15108469,634.0,0.03510097,3.37e-05,7.0,0.58250003,0.002244917,0.58250003,0.002244917,-1.4582594,0.55860803,0.776762348,0.012546383,0.0
CDC42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,576.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.268735747,0.841,0.0,1.0,1.0,1.0,1.0,0.712758375,0.954107485,18.7519928,155.0,0.02831445,0.001909093,157.0,0.415,0.0025205,0.415,0.0025205,-1.4582594,0.55860803,0.010867823,0.015208417,0.0
CDC7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,1725.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.378738646,0.145,0.0,1.0,1.0,0.125565043,1.0,0.561482313,0.88555587,18.04248232,454.0,-0.006257432,0.000307944,32.0,-0.48,0.007688,0.14,0.13277009,-1.1,0.55860803,0.133782195,0.015208417,0.0
CDK11A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,2343.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.274859119,0.639,0.0,1.0,1.0,0.843881857,1.0,0.625,0.918752268,19.28104555,455.6264796,0.018892936,0.000518429,50.0,0.213990225,0.227498166,0.787802644,0.132770087,-1.458259358,0.558608027,0.448782935,0.015208417,0.0
CDKN2C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003407155,0.010221465,1.36967632,1.0,507.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.232533407,0.274,0.0,1.0,1.0,0.151057402,1.0,0.475511175,0.82898949,18.15013153,417.0,0.001631771,4.02e-05,30.0,0.765,0.0026645,0.765,0.0026645,-1.4582594,0.55860803,0.137738657,0.015208417,0.0
CELSR2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.003407155,0.010221465,1.36967632,2.0,8772.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.5,0.0,0.0,0.5,0.832639467,1.0,0.117564072,0.369241923,19.92308153,287.0,0.03056305,4.51e-06,9.0,0.4375,0.002328917,0.4375,0.002328917,-1.4582594,0.55860803,0.229862867,0.015253622,0.0
