Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AUNIP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1074.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.715722653,0.417,0.0,1.0,1.0,0.623441397,1.0,0.352112676,0.719649314,19.50955506,372.0,0.02388579,2.23e-07,3.0,-21.034999,8.790624,8.046695,1.664801,-21.034999,8.790624,0.402760158,0.014649858,0.0
AXDND1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3039.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.848781687,0.437,0.0,1.0,1.0,0.811688312,1.0,0.385505012,0.752968807,18.91911908,593.0,-0.002456836,0.0,0.0,7.7300005,1.031048,7.7300005,1.031048,-7.827996,1.8877992,0.402760158,0.014649858,0.0
BCAN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2736.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.327795487,0.776,0.0,1.0,1.0,0.970873786,1.0,0.438596491,0.800076949,20.82039714,180.0,0.03666845,0.000243677,13.0,8.52,1.5103219,17.21,1.664801,-0.17,1.8877992,0.188896767,0.014649858,0.0
BCL9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4281.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.58596087,0.14,0.0,1.0,1.0,0.636132316,1.0,0.232666356,0.571928757,19.27447186,462.1704609,0.01875013,5.97e-06,6.0,4.935,0.49302448,9.9,1.664801,-0.03,1.8877992,0.047803078,0.014649858,0.0
C1orf141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1203.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.182732403,0.068,0.0,1.0,1.0,0.680272109,1.0,0.971817298,0.999599083,18.76190244,673.0,-0.004997551,0.0,0.0,-1.16,0.03125,0.09,1.664801,-2.41,1.8877992,0.402760158,0.014649858,0.0
C1orf177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1257.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.303361778,0.21,0.0,1.0,1.0,0.931098696,1.0,0.156617071,0.446977524,18.99358166,249.0,0.02489867,0.0,0.0,6.335,0.7601445,6.335,0.7601445,-7.827996,1.8877992,0.818196865,0.014649858,0.0
C1orf27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1365.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.357852181,0.657,0.0,1.0,1.0,1.0,1.0,0.164744646,0.46183832,18.08411078,399.0,-0.01368128,1.45e-06,2.0,-4.245,0.29568048,8.046695,1.664801,-4.245,0.29568048,0.402760158,0.014649858,0.0
C1orf94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1797.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.357852181,0.866,0.0,1.0,1.0,0.784313725,1.0,0.132890365,0.401093795,14.80451524,907.0,0.01607165,0.000214951,63.0,4.2,0.35112198,4.2,0.35112198,-7.827996,1.8877992,0.622897133,0.014649858,0.0
CAPN2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2103.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.274859119,0.972,0.0,1.0,1.0,0.888099467,1.0,0.114064104,0.361696666,19.01258908,407.0,0.002372201,0.000117367,43.0,1.62,0.041472,1.62,0.041472,-7.827996,1.8877992,0.402760158,0.014649858,0.0
CAPZA1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,861.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.451676893,0.543,0.0,1.0,1.0,0.345423143,1.0,0.831255195,0.984886481,19.09581963,325.0,0.02260477,0.000211853,68.0,-4.535,0.25276048,8.046695,1.664801,-4.535,0.25276048,0.043250135,0.014649858,0.0
CCDC30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2352.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.934755222,0.119,0.0,1.0,1.0,0.264131009,1.0,0.217438574,0.549214805,19.29822012,461.0,0.02130415,0.0,0.0,4.185,0.34694448,4.185,0.34694448,-7.827996,1.8877992,0.402760158,0.014649858,0.0
CCNL2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1563.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.295155422,0.469,0.0,1.0,1.0,0.089839188,1.0,0.948766603,0.998664564,20.72755822,273.0,0.02767526,6.29e-05,37.0,2.158934305,2.455150202,7.940254047,1.646708684,-7.913068123,1.897903466,0.402760158,0.014649858,0.0
CDKN2C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,507.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.724233452,0.132,0.0,1.0,1.0,0.151057402,1.0,0.475511175,0.82898949,18.15013153,417.0,0.001631771,4.02e-05,30.0,-4.9,0.203522,8.046695,1.664801,-4.9,0.203522,0.220248574,0.014649858,0.0
CELA3A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,813.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.36215065,0.484,0.0,1.0,1.0,1.0,1.0,0.416319734,0.781141434,18.77507106,190.0,0.02851095,0.0,0.0,-22.575,10.25592,0.07,1.664801,-45.22,1.8877992,0.402760158,0.014649858,0.0
CELSR2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8772.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.357852181,0.882,0.0,1.0,1.0,0.832639467,1.0,0.117564072,0.369241923,19.92308153,287.0,0.03056305,4.51e-06,9.0,4.205,0.3604005,8.45,1.664801,-0.04,1.8877992,0.374821633,0.014649858,0.0
CEP85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2289.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.274859119,0.942,0.0,1.0,1.0,0.956937799,1.0,0.447828034,0.807588882,19.87089807,217.0,0.02556071,1.67e-05,12.0,5.125,0.4851125,5.125,0.4851125,-7.827996,1.8877992,0.402760158,0.014649858,0.0
CERS2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1143.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.164385069,0.241,0.0,1.0,1.0,0.666666667,1.0,0.241429261,0.5845434,20.62870095,172.0,0.03036572,0.000518301,26.0,4.355,0.3419645,4.355,0.3419645,-7.827996,1.8877992,0.402760158,0.014649858,0.0
CFHR5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1710.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.837822054,0.111,0.0,1.0,1.0,0.264970853,1.0,0.457456542,0.81522113,17.7330193,853.0,-0.02369287,0.0,1.0,9.43,1.8432,19.03,1.664801,-0.17,1.8877992,0.402760158,0.014649858,0.0
CHD5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5865.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.302651567,0.769,0.0,1.0,1.0,0.113430127,1.0,0.574382539,0.892854486,19.24392194,240.0,0.03039633,5.12e-07,16.0,-26.055,13.369621,8.046695,1.664801,-26.055,13.369621,0.107956447,0.014649858,0.0
CHI3L1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1152.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.872232946,0.454,0.0,1.0,1.0,0.936329588,1.0,0.139801482,0.41486535,18.9533405,453.0,0.03129605,1.93e-06,3.0,16.375001,5.4417007,32.87,1.664801,-0.12,1.8877992,0.348247401,0.014649858,0.0
CLCA1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2745.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.316755133,0.094,0.0,1.0,1.0,0.993048659,1.0,0.100613744,0.331669827,18.09258321,762.0,-0.008132609,1.3e-06,2.0,4.9200002,0.449352,4.9200002,0.449352,-7.827996,1.8877992,0.454886227,0.014649858,0.0
CLCNKB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2064.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.357852181,0.956,0.0,1.0,1.0,1.0,1.0,0.093205331,0.314376956,19.75714386,197.0,0.04297886,0.0,1.0,-5.625,0.1215245,8.046695,1.664801,-5.625,0.1215245,0.866305448,0.014649858,0.0
CLSTN1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2946.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.451676893,0.2,0.0,1.0,1.0,0.92936803,0.028870861,0.845454283,0.11503479,19.2282515,177.0,0.03069652,6.18e-05,14.0,-8.735,1.52251255,8.046695,1.664801,-8.735,1.52251255,0.033111685,0.014649858,0.0
COL16A1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4815.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.318932605,0.703,0.0,1.0,1.0,0.949667616,1.0,0.322580645,0.687549068,20.1027959,197.0,0.03662063,0.0,0.0,5.405,0.59296046,10.85,1.664801,-0.04,1.8877992,0.402760158,0.014649858,0.0
COL24A1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5145.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.496389215,0.844,0.0,1.0,1.0,0.751314801,1.0,0.074565655,0.268143708,18.0085003,863.0,-0.01222789,0.0,1.0,16.375001,5.4417007,32.87,1.664801,-0.12,1.8877992,0.402760158,0.014649858,0.0
COL8A2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2112.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.608312712,0.177,0.0,1.0,1.0,0.510204082,1.0,0.429922614,0.792841812,19.7034364,282.0,0.02710964,1.53e-05,14.0,-4.9,0.203522,8.046695,1.664801,-4.9,0.203522,0.045586611,0.014649858,0.0
CR1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7470.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.845335636,0.2965,0.0,2.0,2.0,0.521376434,0.103706035,0.078684397,0.047397676,18.75378215,361.0,0.01807525,0.0,1.0,13.4,5.095158,18.180001,6.271833,-0.94,1.8877992,0.574153916,0.004450686,0.0
CR2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3279.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.803137666,0.201,0.0,1.0,1.0,0.454338937,0.662251656,0.707284768,0.823650238,18.77133858,354.0,0.0296259,0.000211432,7.0,-2.2,0.102152,0.06,1.664801,-4.46,1.8877992,0.168133999,0.014649858,0.0
CTSS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,996.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.43353676,0.16,0.0,1.0,1.0,1.0,1.0,0.333667,0.699903833,20.7945182,188.0,0.03481144,0.000104213,2.0,34.855,24.172105,34.855,24.172105,-7.827996,1.8877992,0.853341154,0.014649858,0.0
CYP4X1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1530.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.302651567,0.959,0.0,1.0,1.0,0.525486075,1.0,0.297885016,0.658637986,18.56900002,479.0,0.003634433,0.0,1.0,-2.71,0.14257801,8.046695,1.664801,-2.71,0.14257801,0.209661111,0.014649858,0.0
DCLRE1B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1599.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.733842043,0.567,0.0,2.0,2.0,0.215982721,1.0,0.170386778,0.471917577,18.35479432,545.0,0.01264193,3.8e-08,5.0,-3.305,0.7876883,1.62,0.041472,-8.23,1.351368,0.402760158,0.014649858,0.0
DEDD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,957.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.509111539,0.448,0.0,1.0,1.0,1.0,1.0,0.172711572,0.47601594,19.27447186,462.1704609,0.01875013,0.000110189,21.0,16.375001,5.4417007,32.87,1.664801,-0.12,1.8877992,0.049979015,0.014649858,0.0
DENND4B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4491.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.622876602,0.13,0.0,1.0,1.0,0.963391137,1.0,0.758150114,0.968062073,20.95219522,222.0,0.03430722,0.0,0.0,16.375001,5.4417007,32.87,1.664801,-0.12,1.8877992,0.402760158,0.014649858,0.0
DIEXF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2271.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.384545736,0.319,0.0,1.0,1.0,0.636132316,0.007,0.61023,0.027576508,17.75802667,464.0,0.006994258,2.19e-05,14.0,1.26,0.015842,1.26,0.015842,-7.827996,1.8877992,0.402760158,0.014649858,0.0
DISC1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2661.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.959602594,0.103,0.0,1.0,1.0,0.838926174,1.0,0.064184852,0.240435689,17.84904585,622.0,-0.002997749,0.000942189,117.0,8.405,1.3662046,8.405,1.3662046,-7.827996,1.8877992,0.066762673,0.014649858,0.0
DISP1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4575.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.810459461,0.435,0.0,1.0,1.0,0.710732054,1.0,0.709219858,0.9529005,17.85317491,210.0,0.004812089,0.0,1.0,-20.99,8.887328,0.09,1.664801,-42.07,1.8877992,0.923317718,0.014649858,0.0
DLGAP3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2940.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.337200158,0.356,0.0,1.0,1.0,0.722543353,1.0,0.975609756,0.99970011,19.20400294,534.0,0.02765677,6.5e-06,8.0,1.335,0.0280845,1.335,0.0280845,-7.827996,1.8877992,0.402760158,0.014649858,0.0
DNAH14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13548.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.329444574,0.184,0.0,1.0,1.0,0.444247001,1.0,0.421052632,0.785262079,18.81683523,791.0,-0.01506508,5.76e-06,4.0,9.43,1.8432,19.03,1.664801,-0.17,1.8877992,0.402760158,0.014649858,0.0
DNALI1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,843.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.561431468,0.266,0.0,1.0,1.0,0.625782228,1.0,0.179018976,0.48697878,18.76497685,274.0,0.0300604,1.44e-05,8.0,2.015,0.087780494,4.11,1.664801,-0.08,1.8877992,0.19673208,0.014649858,0.0
DOCK7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6390.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.251987499,0.959,0.0,1.0,1.0,0.432338954,1.0,0.669792364,0.938236784,17.76031777,474.0,0.004226009,0.00019222,51.0,14.22,4.608648,29.4,1.664801,-0.96,1.8877992,0.402760158,0.014649858,0.0
EGLN1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1281.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.69778989,0.489,0.0,1.0,1.0,0.375516335,1.0,0.218914186,0.551461356,18.46945183,518.0,0.003281983,5.73e-05,28.0,1.595,0.0453005,1.595,0.0453005,-7.827996,1.8877992,1.696433611,0.014649858,0.0
AGO1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2574.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.268735747,0.8,0.0,1.0,1.0,0.55187638,1.0,0.287026406,0.64528733,19.89212446,273.0,0.01218639,6.6e-05,39.0,3.105,0.2028845,6.29,1.664801,-0.08,1.8877992,0.402760158,0.014649858,0.0
EIF4G3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4866.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.311294833,0.071,0.0,1.0,1.0,0.425170068,1.0,0.559284116,0.884282817,19.33630627,406.0,0.02246105,2.37e-05,30.0,-2.71,0.14257801,8.046695,1.664801,-2.71,0.14257801,0.923366814,0.014649858,0.0
