Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AKR1A1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,978.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.657381536,0.4485,0.0,2.0,2.0,0.650618087,1.0,0.945179584,0.998469124,19.73694275,161.0,0.02696786,1.24e-05,28.0,2.0025,0.2489049,3.1799998,0.29016698,-1.53,1.763614,0.050824859,5.82e-05,0.0
AKT3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1440.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.237312944,0.865,0.0,1.0,1.0,0.558347292,1.0,0.667111408,0.937156917,17.67265876,954.0,-0.003878738,1.18e-05,12.0,1.19,0.12603267,2.3,0.11512301,-2.14,1.763614,1.044360537,0.009900097,0.0
ALDH9A1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1557.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.72340266,0.117,0.0,1.0,1.0,0.239578342,1.0,0.831255195,0.984886481,18.29594288,408.0,-0.000384573,4.42e-06,14.0,6.465,0.7750125,6.465,0.7750125,-8.5390404,1.763614,0.081568635,0.054978202,0.0
ALG14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,651.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.930795841,0.275,0.0,1.0,1.0,1.0,1.0,0.273298715,0.627819045,18.07050096,425.0,-0.00899466,0.0,1.0,16.27,5.158472,16.27,5.158472,-8.5390404,1.763614,0.070725992,0.054978202,0.0
ALG6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1524.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.791946484,0.531,0.0,1.0,2.0,1.0,1.0,0.144969556,0.424939332,17.0272084,477.0,0.001580308,3.37e-06,6.0,-0.9449999,0.16763032,1.56,0.032768,-3.45,0.21912197,0.474997054,0.054978202,0.0
AMPD1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2343.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.851857601,0.5725,0.0,2.0,2.0,0.301295571,0.584976798,0.290023202,0.470624259,19.19616553,472.0,0.01059793,1.56e-06,5.0,-11.2,2.0239415,0.06,4.2696178,-14.953333,2.1906616,1.39017157,0.077381551,0.0
AMPD2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2640.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.123297054,0.6275,0.0,1.0,2.0,0.878734622,1.0,0.094055681,0.316390926,19.91624278,201.0,0.0290857,1.39e-05,15.0,10.4225,3.5316903,10.4225,3.5316903,-8.5390404,1.763614,0.052781272,1.78e-05,0.0
AMY2A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1536.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.92843115,0.6035,0.0,2.0,2.0,0.164203612,1.0,0.630914826,0.921504358,14.73158845,1015.0,-0.01987349,5.45e-07,4.0,-4.7225,0.26823492,0.07,4.2696178,-6.32,0.249232,0.741577261,0.090744836,0.0
AMY2B,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1536.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.081121767,0.465285714,0.0,7.0,7.0,0.551267916,1.0,0.46728972,0.822806462,14.93276147,974.0,-0.01881541,0.0,1.0,-1.0114286,2.4332432,3.2945454,0.5500571,-16.8,8.3068326,1.835752866,0.001662209,0.0
ANGEL2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1635.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.874838674,0.4135,0.0,2.0,2.0,0.879507476,1.0,0.469263257,0.824303779,18.26903671,412.0,0.01206556,1.67e-06,7.0,19.945,7.068659,26.63,7.921635,-0.11,1.763614,0.041129517,8.86e-05,0.0
ANGPTL3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1383.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.423428155,0.64,0.0,1.0,1.0,0.459558824,1.0,0.051090788,0.203042511,19.22014218,472.2878609,0.017363845,0.0,1.0,3.4450002,0.22378052,3.4450002,0.22378052,-8.5390404,1.763614,1.725596953,0.054978202,0.0
ANKRD35,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3006.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.313790722,0.100666667,0.0,3.0,3.0,0.961538462,1.0,0.096311278,0.321696027,19.22014218,472.2878609,0.017363845,0.0,1.0,-1.73,0.15217201,0.22,0.000108,-7.58,1.763614,0.199185216,0.000833971,0.0
AQP10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,906.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.797342765,0.261,0.0,1.0,1.0,0.14619883,1.0,0.488042948,0.838141469,20.65691361,236.0,0.02906639,0.0,0.0,21.194999,8.7487444,21.194999,8.7487444,-8.5390404,1.763614,0.69380706,0.054978202,0.0
ARF1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,546.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.246885834,0.886,0.0,1.0,1.0,1.0,1.0,0.860585198,0.989795747,19.42238758,391.0,0.004712539,0.000683067,80.0,2.805,0.13676451,2.805,0.13676451,-8.5390404,1.763614,0.014540017,0.054978202,0.0
ARHGAP29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3786.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.369227242,0.656,0.0,1.0,1.0,0.776397516,1.0,0.06759954,0.249723119,18.83041524,327.0,-0.008548422,1.12e-05,9.0,8.984999,1.5966844,8.984999,1.5966844,-8.5390404,1.763614,0.474997054,0.054978202,0.0
ARHGAP30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3306.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.337200158,0.934,0.0,1.0,2.0,0.341296928,1.0,0.625782228,0.919119429,19.39421376,250.0,0.02271094,0.0,0.0,5.4275,0.60691624,5.4275,0.60691624,-8.5390404,1.763614,0.474997054,0.054978202,0.0
ARHGEF11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4689.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.281287165,0.977,0.0,1.0,1.0,0.235017626,1.0,0.336360579,0.702849493,19.87000975,350.0,0.03612695,6.62e-05,15.0,11.314999,2.5787203,22.67,4.2696178,-0.04,1.763614,0.62642344,0.054978202,0.0
ARHGEF16,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2130.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.415373477,0.6265,0.0,2.0,2.0,0.848176421,1.0,0.525210084,0.863422761,17.92258614,483.0,0.02143424,1.54e-06,5.0,-5.0025,1.4182489,0.94,0.008575,-22.83,1.763614,1.728026789,0.000191511,0.0
ARHGEF2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2961.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.818680663,0.341,0.0,4.0,4.0,0.099890121,1.0,0.938967136,0.998098403,20.84267183,213.0,0.0321663,7.34e-05,42.0,10.8780004,1.7868053,10.8780004,1.7868053,-8.5390404,1.763614,0.28216986,0.004444499,0.0
ARID1A,2.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,13.0,6858.0,0.0,0.307692308,0.0,0.230769231,0.0,1.0,0.461538462,0.0,0.309452525,0.331654791,0.909307692,0.0,3.0,13.0,0.0,0.968992248,1.0,0.999514212,19.89647003,182.0,0.02749164,0.000107153,52.0,-4.983846,2.0261003,1.772857,0.11934191,-12.866667,3.2048155,0.088617763,0.000172965,0.0
ARID4B,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,3939.0,0.0,0.0,0.0,0.6,0.0,1.0,0.2,0.2,1.0,0.531685884,0.7256,0.0,3.0,5.0,0.011725529,1.0,0.717360115,0.95565087,19.07137123,297.0,0.02157151,2.69e-05,21.0,6.102,1.496432,8.988571,1.9195262,-0.63333334,0.003264334,0.474997054,0.054978202,0.0
ARNT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2370.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.03174262,0.275,0.0,1.0,1.0,0.41963911,1.0,0.636132316,0.923885938,20.76942545,188.0,0.03341297,0.000220617,42.0,-5.23,0.574592,0.13,4.2696178,-10.59,1.763614,0.474997054,0.054978202,0.0
ARV1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,816.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.39873308,0.983,0.0,1.0,1.0,0.483792937,1.0,0.81366965,0.981449008,18.52288339,616.0,0.01204895,6.77e-05,10.0,0.03333333,0.000201333,0.11,5e-05,-0.12,1.763614,0.081636181,0.054978202,0.0
ASB17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,888.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.369227242,0.405,0.0,1.0,1.0,0.922509225,1.0,0.124734938,0.384378731,17.10528857,603.0,-0.01090488,4.14e-06,20.0,-3.855,0.29876453,0.01,4.2696178,-7.72,1.763614,0.794472056,0.054978202,0.0
ASH1L,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8895.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.928525862,0.2755,0.0,2.0,2.0,0.353731871,0.718760303,0.329706561,0.578178936,20.90288219,247.0,0.03315029,1.46e-07,5.0,2.7174998,0.9280008,16.69,4.2696178,-1.94,0.090463,0.039024817,5.3e-06,0.0
ASPM,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,10434.0,0.0,0.0,0.0,0.833333333,0.0,1.0,0.166666667,0.0,1.0,0.903076086,0.4895,0.0,5.0,6.0,0.983284169,1.0,0.288350634,0.646937157,17.75875999,614.0,-0.02455929,4.44e-05,20.0,9.654615,2.0158699,11.436363,2.1920495,-0.145,8.45e-05,0.072877217,0.000123229,0.0
ASTN1,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,3885.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.498662799,0.663333333,0.0,9.0,9.0,0.490677134,1.0,0.255362615,0.603950645,12.67655899,940.0,-0.009137709,0.0,0.0,11.2110525,3.0595148,13.325626,3.3693455,-0.06666667,2.53e-05,0.474997054,0.054978202,0.0
ATAD3A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1905.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.620954008,0.77,0.0,1.0,2.0,1.0,1.0,0.438596491,0.800076949,20.70933039,248.0,0.02688662,0.000107121,52.0,2.670435776,3.877873907,9.297617476,4.27875981,-8.544305554,1.763804503,0.040457323,7.65e-05,0.0
ATAD3B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1947.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.840710815,0.1455,0.0,2.0,2.0,1.0,1.0,0.893655049,0.994133538,20.70933039,248.0,0.02688662,5.19e-05,36.0,2.670435776,3.877873907,9.297617476,4.27875981,-8.544305554,1.763804503,0.474997054,0.054978202,0.0
ATF6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2013.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.310565047,0.566,0.0,1.0,1.0,0.761035008,1.0,0.256278831,0.605199703,18.6356579,420.0,0.01621869,0.000132505,24.0,8.18,1.4484019,16.69,4.2696178,-0.33,1.763614,0.075633361,0.054978202,0.0
ATP13A2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3543.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.833616827,0.569666667,0.0,3.0,3.0,0.868055556,1.0,0.64977258,0.929910887,19.37297726,221.0,0.05227663,0.000615106,54.0,2.5266668,0.23486868,5.8966666,0.24437434,-0.8433333,0.002090333,0.047693019,9.34e-05,0.0
ATP1A1,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3072.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.75,0.871710862,0.73975,0.0,2.0,4.0,0.413736036,1.0,0.203252033,0.52709523,19.23370697,464.0,0.01780357,0.000313934,102.0,-1.93125,0.091720116,0.28,0.0,-2.6683332,0.10233015,0.474997054,0.054978202,0.0
ATP1A2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3063.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.302328438,0.774714286,0.0,7.0,7.0,0.992063492,0.13288672,0.028875863,0.025183695,19.67268448,386.0,0.02299702,1.02e-05,15.0,12.46,5.53717,17.952,6.814509,-1.27,0.031968666,0.474997054,0.054978202,0.0
ATP1B1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,912.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.848176421,1.0,0.735294118,0.961385809,17.81891603,416.0,0.01888767,0.000215578,72.0,-1.8450001,0.0741125,0.08,4.2696178,-3.77,1.763614,0.095661415,0.054978202,0.0
