,gene,transcript,protein_change,score,pvalue,qvalue,info
64,CACNA1E,.,.,.,16.0,0.0,FILTER=PASS
65,SPHKAP,.,.,.,16.0,0.0,FILTER=PASS
66,DSCAM,.,.,.,16.0,0.0,FILTER=PASS
67,FCGBP,.,.,.,16.0,0.0,FILTER=PASS
68,TENM1,.,.,.,16.0,0.0,FILTER=PASS
69,MXRA5,.,.,.,16.0,0.0,FILTER=PASS
70,ZNF536,.,.,.,16.0,0.0,FILTER=PASS
71,FLG2,.,.,.,16.0,0.0,FILTER=PASS
72,GPR112,.,.,.,16.0,0.0,FILTER=PASS
73,MYH2,.,.,.,16.0,0.0,FILTER=PASS
74,UNC13C,.,.,.,16.0,0.0,FILTER=PASS
75,COL6A3,.,.,.,16.0,0.0,FILTER=PASS
76,HUWE1,.,.,.,16.0,0.0,FILTER=PASS
77,LAMA2,.,.,.,16.0,0.0,FILTER=PASS
78,PEG3,.,.,.,16.0,0.0,FILTER=PASS
79,FMN2,.,.,.,16.0,0.0,FILTER=PASS
80,CNTNAP5,.,.,.,16.0,0.0,FILTER=PASS
81,COL22A1,.,.,.,16.0,0.0,FILTER=PASS
82,CNTNAP2,.,.,.,16.0,0.0,FILTER=PASS
83,CDKN2A,.,.,.,16.0,0.0,FILTER=PASS
84,SACS,.,.,.,16.0,0.0,FILTER=PASS
85,FRAS1,.,.,.,16.0,0.0,FILTER=PASS
86,FAT2,.,.,.,16.0,0.0,FILTER=PASS
87,ATM,.,.,.,16.0,0.0,FILTER=PASS
88,DNAH10,.,.,.,16.0,0.0,FILTER=PASS
89,TG,.,.,.,16.0,0.0,FILTER=PASS
90,LAMA1,.,.,.,16.0,0.0,FILTER=PASS
91,PTPRD,.,.,.,16.0,0.0,FILTER=PASS
92,ZNF804A,.,.,.,16.0,0.0,FILTER=PASS
93,NPAP1,.,.,.,16.0,0.0,FILTER=PASS
94,PLEC,.,.,.,16.0,0.0,FILTER=PASS
95,MGAM,.,.,.,16.0,0.0,FILTER=PASS
96,CDH10,.,.,.,16.0,0.0,FILTER=PASS
97,BAI3,.,.,.,16.0,0.0,FILTER=PASS
98,FBN2,.,.,.,16.0,0.0,FILTER=PASS
99,HRNR,.,.,.,16.0,0.0,FILTER=PASS
100,VPS13B,.,.,.,16.0,0.0,FILTER=PASS
101,RB1,.,.,.,16.0,0.0,FILTER=PASS
102,PCDH11X,.,.,.,16.0,0.0,FILTER=PASS
103,ANKRD30A,.,.,.,16.0,0.0,FILTER=PASS
104,MROH2B,.,.,.,16.0,0.0,FILTER=PASS
105,DCC,.,.,.,16.0,0.0,FILTER=PASS
106,NRXN1,.,.,.,16.0,0.0,FILTER=PASS
107,PTPRT,.,.,.,16.0,0.0,FILTER=PASS
108,PRDM9,.,.,.,16.0,0.0,FILTER=PASS
109,DCHS2,.,.,.,16.0,0.0,FILTER=PASS
110,PXDNL,.,.,.,16.0,0.0,FILTER=PASS
111,LRRK2,.,.,.,16.0,0.0,FILTER=PASS
112,TPTE,.,.,.,16.0,0.0,FILTER=PASS
113,MYH1,.,.,.,16.0,0.0,FILTER=PASS
114,TAF1L,.,.,.,16.0,0.0,FILTER=PASS
115,DNAH17,.,.,.,16.0,0.0,FILTER=PASS
116,ASXL3,.,.,.,16.0,0.0,FILTER=PASS
117,ADAMTS12,.,.,.,16.0,0.0,FILTER=PASS
118,VCAN,.,.,.,16.0,0.0,FILTER=PASS
119,SVEP1,.,.,.,16.0,0.0,FILTER=PASS
120,MUC4,.,.,.,16.0,0.0,FILTER=PASS
121,TENM3,.,.,.,16.0,0.0,FILTER=PASS
122,SCN1A,.,.,.,16.0,0.0,FILTER=PASS
123,NOTCH1,.,.,.,16.0,0.0,FILTER=PASS
124,MAGEC1,.,.,.,16.0,0.0,FILTER=PASS
125,NBEA,.,.,.,16.0,0.0,FILTER=PASS
126,ASPM,.,.,.,16.0,0.0,FILTER=PASS
127,TNR,.,.,.,16.0,0.0,FILTER=PASS
128,COL6A6,.,.,.,16.0,0.0,FILTER=PASS
129,FREM2,.,.,.,16.0,0.0,FILTER=PASS
130,PRKDC,.,.,.,16.0,0.0,FILTER=PASS
131,ZNF208,.,.,.,16.0,0.0,FILTER=PASS
132,CTNNB1,.,.,.,16.0,0.0,FILTER=PASS
133,PLXNA4,.,.,.,16.0,0.0,FILTER=PASS
134,MYH8,.,.,.,16.0,0.0,FILTER=PASS
135,GRIN2A,.,.,.,16.0,0.0,FILTER=PASS
136,LRRC7,.,.,.,16.0,0.0,FILTER=PASS
137,MYH4,.,.,.,16.0,0.0,FILTER=PASS
138,SDK1,.,.,.,16.0,0.0,FILTER=PASS
139,HCN1,.,.,.,16.0,0.0,FILTER=PASS
140,BRINP3,.,.,.,16.0,0.0,FILTER=PASS
141,ZFHX3,.,.,.,16.0,0.0,FILTER=PASS
142,FBXW7,.,.,.,16.0,0.0,FILTER=PASS
143,RP1L1,.,.,.,16.0,0.0,FILTER=PASS
144,ADAMTS20,.,.,.,16.0,0.0,FILTER=PASS
145,PDE4DIP,.,.,.,16.0,0.0,FILTER=PASS
146,CMYA5,.,.,.,16.0,0.0,FILTER=PASS
147,SCN10A,.,.,.,16.0,0.0,FILTER=PASS
148,COL12A1,.,.,.,16.0,0.0,FILTER=PASS
149,PRUNE2,.,.,.,16.0,0.0,FILTER=PASS
150,UNC79,.,.,.,16.0,0.0,FILTER=PASS
151,ABCA12,.,.,.,16.0,0.0,FILTER=PASS
152,NALCN,.,.,.,16.0,0.0,FILTER=PASS
153,FLNC,.,.,.,16.0,0.0,FILTER=PASS
154,PBRM1,.,.,.,16.0,0.0,FILTER=PASS
155,PREX2,.,.,.,16.0,0.0,FILTER=PASS
156,ZNF831,.,.,.,16.0,0.0,FILTER=PASS
157,AKAP9,.,.,.,16.0,0.0,FILTER=PASS
158,ZNF804B,.,.,.,16.0,0.0,FILTER=PASS
159,SETD2,.,.,.,16.0,0.0,FILTER=PASS
160,EGFR,.,.,.,16.0,0.0,FILTER=PASS
161,MKI67,.,.,.,16.0,0.0,FILTER=PASS
162,PTPRB,.,.,.,16.0,0.0,FILTER=PASS
163,ERBB4,.,.,.,16.0,0.0,FILTER=PASS
164,CRB1,.,.,.,16.0,0.0,FILTER=PASS
165,KMT2A,.,.,.,16.0,0.0,FILTER=PASS
166,MYO18B,.,.,.,16.0,0.0,FILTER=PASS
167,RIMS2,.,.,.,16.0,0.0,FILTER=PASS
168,ASTN1,.,.,.,16.0,0.0,FILTER=PASS
169,CDH9,.,.,.,16.0,0.0,FILTER=PASS
170,TMEM132D,.,.,.,16.0,0.0,FILTER=PASS
171,EP300,.,.,.,16.0,0.0,FILTER=PASS
172,CREBBP,.,.,.,16.0,0.0,FILTER=PASS
173,FAM47C,.,.,.,16.0,0.0,FILTER=PASS
174,DOCK2,.,.,.,16.0,0.0,FILTER=PASS
175,MYH7,.,.,.,16.0,0.0,FILTER=PASS
176,PIK3R1,.,.,.,16.0,0.0,FILTER=PASS
177,SCN2A,.,.,.,16.0,0.0,FILTER=PASS
178,BSN,.,.,.,16.0,0.0,FILTER=PASS
179,TNN,.,.,.,16.0,0.0,FILTER=PASS
180,ZAN,.,.,.,16.0,0.0,FILTER=PASS
181,STAB2,.,.,.,16.0,0.0,FILTER=PASS
182,KMT2B,.,.,.,16.0,0.0,FILTER=PASS
183,TENM2,.,.,.,16.0,0.0,FILTER=PASS
184,EYS,.,.,.,16.0,0.0,FILTER=PASS
185,SCN11A,.,.,.,16.0,0.0,FILTER=PASS
186,LPHN3,.,.,.,16.0,0.0,FILTER=PASS
187,FBN3,.,.,.,16.0,0.0,FILTER=PASS
188,BRCA2,.,.,.,16.0,0.0,FILTER=PASS
189,NSD1,.,.,.,16.0,0.0,FILTER=PASS
190,ZDBF2,.,.,.,16.0,0.0,FILTER=PASS
191,SALL1,.,.,.,16.0,0.0,FILTER=PASS
192,CTNNA2,.,.,.,16.0,0.0,FILTER=PASS
193,CTNND2,.,.,.,16.0,0.0,FILTER=PASS
194,SPAG17,.,.,.,16.0,0.0,FILTER=PASS
195,ARID2,.,.,.,16.0,0.0,FILTER=PASS
196,DYSF,.,.,.,16.0,0.0,FILTER=PASS
197,OTOGL,.,.,.,16.0,0.0,FILTER=PASS
198,SCN9A,.,.,.,16.0,0.0,FILTER=PASS
199,PDZD2,.,.,.,16.0,0.0,FILTER=PASS
200,HECW1,.,.,.,16.0,0.0,FILTER=PASS
201,ACAN,.,.,.,16.0,0.0,FILTER=PASS
202,NCKAP5,.,.,.,16.0,0.0,FILTER=PASS
203,ROS1,.,.,.,16.0,0.0,FILTER=PASS
204,CACNA1C,.,.,.,16.0,0.0,FILTER=PASS
205,COL5A1,.,.,.,16.0,0.0,FILTER=PASS
206,SCN5A,.,.,.,16.0,0.0,FILTER=PASS
207,DMBT1,.,.,.,16.0,0.0,FILTER=PASS
208,SRCAP,.,.,.,16.0,0.0,FILTER=PASS
209,DCDC1,.,.,.,16.0,0.0,FILTER=PASS
210,DSP,.,.,.,16.0,0.0,FILTER=PASS
211,TNXB,.,.,.,16.0,0.0,FILTER=PASS
212,SCN3A,.,.,.,16.0,0.0,FILTER=PASS
213,SLIT2,.,.,.,16.0,0.0,FILTER=PASS
214,NIPBL,.,.,.,16.0,0.0,FILTER=PASS
215,TENM4,.,.,.,16.0,0.0,FILTER=PASS
216,THSD7A,.,.,.,16.0,0.0,FILTER=PASS
217,ROBO2,.,.,.,16.0,0.0,FILTER=PASS
218,SMARCA4,.,.,.,16.0,0.0,FILTER=PASS
219,SPATA31D1,.,.,.,16.0,0.0,FILTER=PASS
220,CHD7,.,.,.,16.0,0.0,FILTER=PASS
221,MYO15A,.,.,.,16.0,0.0,FILTER=PASS
222,DSCAML1,.,.,.,16.0,0.0,FILTER=PASS
223,ADAMTS16,.,.,.,16.0,0.0,FILTER=PASS
224,KIAA2022,.,.,.,16.0,0.0,FILTER=PASS
225,COL4A4,.,.,.,16.0,0.0,FILTER=PASS
226,MYH13,.,.,.,16.0,0.0,FILTER=PASS
227,SORCS3,.,.,.,16.0,0.0,FILTER=PASS
228,CHD4,.,.,.,16.0,0.0,FILTER=PASS
229,F8,.,.,.,16.0,0.0,FILTER=PASS
230,ADCY8,.,.,.,16.0,0.0,FILTER=PASS
231,RANBP2,.,.,.,16.0,0.0,FILTER=PASS
232,MYO3A,.,.,.,16.0,0.0,FILTER=PASS
233,CNTN5,.,.,.,16.0,0.0,FILTER=PASS
234,CIC,.,.,.,16.0,0.0,FILTER=PASS
235,AKAP6,.,.,.,16.0,0.0,FILTER=PASS
236,VWF,.,.,.,16.0,0.0,FILTER=PASS
237,CDH18,.,.,.,16.0,0.0,FILTER=PASS
238,EPHA5,.,.,.,16.0,0.0,FILTER=PASS
239,SPEG,.,.,.,16.0,0.0,FILTER=PASS
240,KDM6A,.,.,.,16.0,0.0,FILTER=PASS
241,PCDH10,.,.,.,16.0,0.0,FILTER=PASS
242,NRAS,.,.,.,16.0,0.0,FILTER=PASS
243,DIDO1,.,.,.,16.0,0.0,FILTER=PASS
244,MGA,.,.,.,16.0,0.0,FILTER=PASS
245,PPP1R3A,.,.,.,16.0,0.0,FILTER=PASS
246,IGSF10,.,.,.,16.0,0.0,FILTER=PASS
247,SORCS1,.,.,.,16.0,0.0,FILTER=PASS
248,ZFPM2,.,.,.,16.0,0.0,FILTER=PASS
249,CPS1,.,.,.,16.0,0.0,FILTER=PASS
250,CACNA1A,.,.,.,16.0,0.0,FILTER=PASS
251,PTPRZ1,.,.,.,16.0,0.0,FILTER=PASS
252,RGPD4,.,.,.,16.0,0.0,FILTER=PASS
253,NOS1,.,.,.,16.0,0.0,FILTER=PASS
254,LRRIQ1,.,.,.,16.0,0.0,FILTER=PASS
255,POLQ,.,.,.,16.0,0.0,FILTER=PASS
256,COL3A1,.,.,.,16.0,0.0,FILTER=PASS
257,KCNB2,.,.,.,16.0,0.0,FILTER=PASS
258,EPHA3,.,.,.,16.0,0.0,FILTER=PASS
259,LCT,.,.,.,16.0,0.0,FILTER=PASS
260,TACC2,.,.,.,16.0,0.0,FILTER=PASS
261,MYO16,.,.,.,16.0,0.0,FILTER=PASS
262,F5,.,.,.,16.0,0.0,FILTER=PASS
263,RIMS1,.,.,.,16.0,0.0,FILTER=PASS
264,SPEF2,.,.,.,16.0,0.0,FILTER=PASS
265,CNTNAP4,.,.,.,16.0,0.0,FILTER=PASS
266,KCNT2,.,.,.,16.0,0.0,FILTER=PASS
267,AFF2,.,.,.,16.0,0.0,FILTER=PASS
268,GRIN2B,.,.,.,16.0,0.0,FILTER=PASS
269,MAP2,.,.,.,16.0,0.0,FILTER=PASS
270,FAM47A,.,.,.,16.0,0.0,FILTER=PASS
271,MED12,.,.,.,16.0,0.0,FILTER=PASS
272,C6,.,.,.,16.0,0.0,FILTER=PASS
273,PPFIA2,.,.,.,16.0,0.0,FILTER=PASS
274,BCLAF1,.,.,.,16.0,0.0,FILTER=PASS
275,GRM8,.,.,.,16.0,0.0,FILTER=PASS
276,TRHDE,.,.,.,16.0,0.0,FILTER=PASS
277,NCOR1,.,.,.,16.0,0.0,FILTER=PASS
278,LAMA5,.,.,.,16.0,0.0,FILTER=PASS
279,CDH8,.,.,.,16.0,0.0,FILTER=PASS
280,EPPK1,.,.,.,16.0,0.0,FILTER=PASS
281,LPA,.,.,.,16.0,0.0,FILTER=PASS
282,CDH12,.,.,.,16.0,0.0,FILTER=PASS
283,NFE2L2,.,.,.,16.0,0.0,FILTER=PASS
284,SRRM2,.,.,.,16.0,0.0,FILTER=PASS
285,DCHS1,.,.,.,16.0,0.0,FILTER=PASS
286,ABCC9,.,.,.,16.0,0.0,FILTER=PASS
287,CD163L1,.,.,.,16.0,0.0,FILTER=PASS
288,MYT1L,.,.,.,16.0,0.0,FILTER=PASS
289,EPHA6,.,.,.,16.0,0.0,FILTER=PASS
290,PCDH17,.,.,.,16.0,0.0,FILTER=PASS
291,ADAMTS18,.,.,.,16.0,0.0,FILTER=PASS
292,DOCK3,.,.,.,16.0,0.0,FILTER=PASS
293,BRWD3,.,.,.,16.0,0.0,FILTER=PASS
294,MYO7B,.,.,.,16.0,0.0,FILTER=PASS
295,MYH15,.,.,.,16.0,0.0,FILTER=PASS
296,TEX15,.,.,.,16.0,0.0,FILTER=PASS
297,COL14A1,.,.,.,16.0,0.0,FILTER=PASS
298,PLCH1,.,.,.,16.0,0.0,FILTER=PASS
299,USP9X,.,.,.,16.0,0.0,FILTER=PASS
300,OTOF,.,.,.,16.0,0.0,FILTER=PASS
301,TCHH,.,.,.,16.0,0.0,FILTER=PASS
302,TSHZ3,.,.,.,16.0,0.0,FILTER=PASS
303,TRPS1,.,.,.,16.0,0.0,FILTER=PASS
304,KDR,.,.,.,16.0,0.0,FILTER=PASS
305,PAPPA,.,.,.,16.0,0.0,FILTER=PASS
306,GPR158,.,.,.,16.0,0.0,FILTER=PASS
307,GLI3,.,.,.,16.0,0.0,FILTER=PASS
308,BOD1L1,.,.,.,16.0,0.0,FILTER=PASS
309,ANK1,.,.,.,16.0,0.0,FILTER=PASS
310,TLR4,.,.,.,16.0,0.0,FILTER=PASS
311,NLRP8,.,.,.,16.0,0.0,FILTER=PASS
312,NRK,.,.,.,16.0,0.0,FILTER=PASS
313,TECTA,.,.,.,16.0,0.0,FILTER=PASS
314,NLRP5,.,.,.,16.0,0.0,FILTER=PASS
315,FER1L6,.,.,.,16.0,0.0,FILTER=PASS
316,CD163,.,.,.,16.0,0.0,FILTER=PASS
317,CACNA1B,.,.,.,16.0,0.0,FILTER=PASS
318,FSIP2,.,.,.,16.0,0.0,FILTER=PASS
319,ARHGAP35,.,.,.,16.0,0.0,FILTER=PASS
320,ABCB5,.,.,.,16.0,0.0,FILTER=PASS
321,TRPM6,.,.,.,16.0,0.0,FILTER=PASS
322,CEP350,.,.,.,16.0,0.0,FILTER=PASS
323,ATP10A,.,.,.,16.0,0.0,FILTER=PASS
324,COL19A1,.,.,.,16.0,0.0,FILTER=PASS
325,TMEM132B,.,.,.,16.0,0.0,FILTER=PASS
326,LRFN5,.,.,.,16.0,0.0,FILTER=PASS
327,SCN7A,.,.,.,16.0,0.0,FILTER=PASS
328,PTPRC,.,.,.,16.0,0.0,FILTER=PASS
329,GRID2,.,.,.,16.0,0.0,FILTER=PASS
330,KCNH7,.,.,.,16.0,0.0,FILTER=PASS
331,MTUS2,.,.,.,16.0,0.0,FILTER=PASS
332,EPB41L3,.,.,.,16.0,0.0,FILTER=PASS
333,FREM1,.,.,.,16.0,0.0,FILTER=PASS
334,ANKRD11,.,.,.,16.0,0.0,FILTER=PASS
335,ABCB1,.,.,.,16.0,0.0,FILTER=PASS
336,CFH,.,.,.,16.0,0.0,FILTER=PASS
337,MYH6,.,.,.,16.0,0.0,FILTER=PASS
338,ALPK2,.,.,.,16.0,0.0,FILTER=PASS
339,COL1A2,.,.,.,16.0,0.0,FILTER=PASS
340,CPAMD8,.,.,.,16.0,0.0,FILTER=PASS
341,ZNF521,.,.,.,16.0,0.0,FILTER=PASS
342,TRIOBP,.,.,.,16.0,0.0,FILTER=PASS
343,COL5A3,.,.,.,16.0,0.0,FILTER=PASS
344,PLCB4,.,.,.,16.0,0.0,FILTER=PASS
345,COL4A5,.,.,.,16.0,0.0,FILTER=PASS
346,CR1,.,.,.,16.0,0.0,FILTER=PASS
347,FSTL5,.,.,.,16.0,0.0,FILTER=PASS
348,CELSR1,.,.,.,16.0,0.0,FILTER=PASS
349,KIAA0947,.,.,.,16.0,0.0,FILTER=PASS
350,NLRP4,.,.,.,16.0,0.0,FILTER=PASS
351,ROBO1,.,.,.,16.0,0.0,FILTER=PASS
352,SLITRK3,.,.,.,16.0,0.0,FILTER=PASS
353,TRANK1,.,.,.,16.0,0.0,FILTER=PASS
354,GRM1,.,.,.,16.0,0.0,FILTER=PASS
355,ZNF292,.,.,.,16.0,0.0,FILTER=PASS
356,NLRP3,.,.,.,16.0,0.0,FILTER=PASS
357,COL5A2,.,.,.,16.0,0.0,FILTER=PASS
358,KEAP1,.,.,.,16.0,0.0,FILTER=PASS
359,ZNF99,.,.,.,16.0,0.0,FILTER=PASS
360,TAF1,.,.,.,16.0,0.0,FILTER=PASS
361,CDH1,.,.,.,16.0,0.0,FILTER=PASS
362,TRPA1,.,.,.,16.0,0.0,FILTER=PASS
363,FNDC1,.,.,.,16.0,0.0,FILTER=PASS
364,NOTCH4,.,.,.,16.0,0.0,FILTER=PASS
365,KIF2B,.,.,.,16.0,0.0,FILTER=PASS
366,CACNA1S,.,.,.,16.0,0.0,FILTER=PASS
367,PKD1,.,.,.,16.0,0.0,FILTER=PASS
368,DUSP27,.,.,.,16.0,0.0,FILTER=PASS
369,PTCHD2,.,.,.,16.0,0.0,FILTER=PASS
370,HIVEP3,.,.,.,16.0,0.0,FILTER=PASS
371,DPP10,.,.,.,16.0,0.0,FILTER=PASS
372,IGSF1,.,.,.,16.0,0.0,FILTER=PASS
373,CHL1,.,.,.,16.0,0.0,FILTER=PASS
374,NCOR2,.,.,.,16.0,0.0,FILTER=PASS
375,MAP3K1,.,.,.,16.0,0.0,FILTER=PASS
376,ASTN2,.,.,.,16.0,0.0,FILTER=PASS
377,LAMB4,.,.,.,16.0,0.0,FILTER=PASS
378,BCOR,.,.,.,16.0,0.0,FILTER=PASS
379,SMAD4,.,.,.,16.0,0.0,FILTER=PASS
380,PCDHB7,.,.,.,16.0,0.0,FILTER=PASS
381,ZNF423,.,.,.,16.0,0.0,FILTER=PASS
382,PCNXL2,.,.,.,16.0,0.0,FILTER=PASS
383,PCDH18,.,.,.,16.0,0.0,FILTER=PASS
384,ATP10B,.,.,.,16.0,0.0,FILTER=PASS
385,NDST4,.,.,.,16.0,0.0,FILTER=PASS
386,MDGA2,.,.,.,16.0,0.0,FILTER=PASS
387,ARID1B,.,.,.,16.0,0.0,FILTER=PASS
388,PCDHB8,.,.,.,16.0,0.0,FILTER=PASS
389,HECW2,.,.,.,16.0,0.0,FILTER=PASS
390,SPTBN4,.,.,.,16.0,0.0,FILTER=PASS
391,CNTN6,.,.,.,16.0,0.0,FILTER=PASS
392,MAP1A,.,.,.,16.0,0.0,FILTER=PASS
393,GRM3,.,.,.,16.0,0.0,FILTER=PASS
394,NRXN3,.,.,.,16.0,0.0,FILTER=PASS
395,STXBP5L,.,.,.,16.0,0.0,FILTER=PASS
396,MAGI2,.,.,.,16.0,0.0,FILTER=PASS
397,C3,.,.,.,16.0,0.0,FILTER=PASS
398,TSHZ2,.,.,.,16.0,0.0,FILTER=PASS
399,GRM7,.,.,.,16.0,0.0,FILTER=PASS
400,PCDH9,.,.,.,16.0,0.0,FILTER=PASS
401,CACNA1H,.,.,.,16.0,0.0,FILTER=PASS
402,KIAA1217,.,.,.,16.0,0.0,FILTER=PASS
403,NLRP12,.,.,.,16.0,0.0,FILTER=PASS
404,LTBP1,.,.,.,16.0,0.0,FILTER=PASS
405,COL4A1,.,.,.,16.0,0.0,FILTER=PASS
406,TLL1,.,.,.,16.0,0.0,FILTER=PASS
407,ST18,.,.,.,16.0,0.0,FILTER=PASS
408,ADAMTSL3,.,.,.,16.0,0.0,FILTER=PASS
409,PLCB1,.,.,.,16.0,0.0,FILTER=PASS
410,RIMBP2,.,.,.,16.0,0.0,FILTER=PASS
411,ADAMTS19,.,.,.,16.0,0.0,FILTER=PASS
412,MORC1,.,.,.,16.0,0.0,FILTER=PASS
413,EPHB1,.,.,.,16.0,0.0,FILTER=PASS
414,MYOM2,.,.,.,16.0,0.0,FILTER=PASS
415,DOCK10,.,.,.,16.0,0.0,FILTER=PASS
416,TPO,.,.,.,16.0,0.0,FILTER=PASS
417,VHL,.,.,.,16.0,0.0,FILTER=PASS
418,UNC5D,.,.,.,16.0,0.0,FILTER=PASS
419,LAMA4,.,.,.,16.0,0.0,FILTER=PASS
420,CDH7,.,.,.,16.0,0.0,FILTER=PASS
421,DOCK4,.,.,.,16.0,0.0,FILTER=PASS
422,MYLK,.,.,.,16.0,0.0,FILTER=PASS
423,BCORL1,.,.,.,16.0,0.0,FILTER=PASS
424,ERBB3,.,.,.,16.0,0.0,FILTER=PASS
425,GREB1,.,.,.,16.0,0.0,FILTER=PASS
426,TMPRSS15,.,.,.,16.0,0.0,FILTER=PASS
427,NCAM2,.,.,.,16.0,0.0,FILTER=PASS
428,PXDN,.,.,.,16.0,0.0,FILTER=PASS
429,POM121L12,.,.,.,16.0,0.0,FILTER=PASS
430,TRIM51,.,.,.,16.0,0.0,FILTER=PASS
431,KIAA1210,.,.,.,16.0,0.0,FILTER=PASS
432,CHD5,.,.,.,16.0,0.0,FILTER=PASS
433,NOTCH3,.,.,.,16.0,0.0,FILTER=PASS
434,PCDHA2,.,.,.,16.0,0.0,FILTER=PASS
435,BAP1,.,.,.,16.0,0.0,FILTER=PASS
436,SCAND3,.,.,.,16.0,0.0,FILTER=PASS
437,MECOM,.,.,.,16.0,0.0,FILTER=PASS
438,CARD11,.,.,.,16.0,0.0,FILTER=PASS
439,SETBP1,.,.,.,16.0,0.0,FILTER=PASS
440,GRIA1,.,.,.,16.0,0.0,FILTER=PASS
441,ZNF479,.,.,.,16.0,0.0,FILTER=PASS
442,KCNH5,.,.,.,16.0,0.0,FILTER=PASS
443,WBSCR17,.,.,.,16.0,0.0,FILTER=PASS
444,SLIT3,.,.,.,16.0,0.0,FILTER=PASS
445,STAG2,.,.,.,16.0,0.0,FILTER=PASS
446,ADCY2,.,.,.,16.0,0.0,FILTER=PASS
447,GRIN3A,.,.,.,16.0,0.0,FILTER=PASS
448,KLHL1,.,.,.,16.0,0.0,FILTER=PASS
449,ZEB2,.,.,.,16.0,0.0,FILTER=PASS
450,TIAM1,.,.,.,16.0,0.0,FILTER=PASS
451,BRINP1,.,.,.,16.0,0.0,FILTER=PASS
452,KLHL4,.,.,.,16.0,0.0,FILTER=PASS
